URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/sas-cpts-valueset-typecreneau,1.0.0-ballot,draft,,TypeCreneauSASCPTS,Type créneaux SAS CPTS,"Type de Créneaux SAS CPTS",,"Other"
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/sas-sos-valueset-participant-status,1.0.0-ballot,draft,,ParticipantStatusSASSOS,Statut participant SAS SOS,"Statut du participant RDV SAS SOS",,"hl7.fhir.r4.core"
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/sas-sos-valueset-typecreneau,1.0.0-ballot,draft,,TypeCreneauSASSOS,Type créneaux SAS SOS,"Type de Créneaux SAS SOS",,"Other"
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/sas-valueset-appointmentreason,1.0.0-ballot,draft,,AppointmentReasonSAS,Appointment reason SAS,"Appointment reason SAS",,"THO (V2)"
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/sas-valueset-categorieetablissement,1.0.0-ballot,draft,,CategorieEtablissementSAS,Catégorie établissement SAS,"Catégorie d'établissement utilisée dans contexte SAS - CPTS dans un premier temps",,"Other"
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/sas-valueset-typeconsultation,1.0.0-ballot,draft,,TypeConsultationSAS,Type consultation SAS,"Type de consultations SAS",,"THO (V3)"
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/sas-valueset-typeidentifiant,1.0.0-ballot,draft,,TypeIdentifiantSAS,Type identifiant SAS,"Type d'identifiant SAS",,"hl7.fhir.fr.core"
