URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/categorie-orientation-sas-valueset,1.2.0,active,,CategorieOrientationSASValueSet,Value set catégorie orientation SAS,"Valueset permettant de définir la catégorie d'orientation SAS. Il regroupe des codes de la TRE-R66 et du codesystem catégorie orientation SAS",,"Internal,Other"
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/sas-cpts-valueset-typecreneau,1.2.0,active,,TypeCreneauSASCPTS,Type créneaux SAS CPTS,"Type de Créneaux SAS CPTS",,"Other"
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/sas-sos-valueset-typecreneau,1.2.0,active,,TypeCreneauSASSOS,Type créneaux SAS SOS,"Type de Créneaux SAS SOS",,"Other"
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/sas-valueset-appointmentparticipanttype,1.2.0,active,,AppointmentParticipantTypeSAS,Appointment Participant Type SAS,"Type de participant du RDV SAS",,"THO (V3)"
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/sas-valueset-appointmentreason,1.2.0,active,,AppointmentReasonSAS,Appointment reason SAS,"Appointment reason SAS",,"THO (V2)"
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/sas-valueset-categorieetablissement,1.2.0,active,,CategorieEtablissementSAS,Catégorie établissement SAS,"Catégorie d'établissement utilisée dans contexte SAS - CPTS dans un premier temps",,"Other"
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/sas-valueset-participant-status,1.2.0,active,,ParticipantStatusSAS,Statut participant RDV SAS,"Statut du participant RDV SAS",,"hl7.fhir.r4.core"
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/sas-valueset-typeconsultation,1.2.0,active,,TypeConsultationSAS,Type consultation SAS,"Type de consultations SAS",,"THO (V3)"
https://interop.esante.gouv.fr/ig/fhir/sas/ValueSet/sas-valueset-typeidentifiant,1.2.0,active,,TypeIdentifiantSAS,Type identifiant SAS,"Type d'identifiant SAS",,"hl7.fhir.fr.core"
